"Creation Date","Status","Completion Date","Service Request Number","Type of Service Request","Street Address","ZIP Code","X Coordinate","Y Coordinate","Ward","Police District","Community Area","Latitude","Longitude","Location"
"01/30/2017","Completed","02/08/2017","17-00558303","Alley Light Out","3224 N NEWCASTLE AVE","60634","1130191.57047269","1920665.6757297","36","16","17","41.93858186707","-87.79693015821","(41.938581867067, -87.79693015821)"
"01/30/2017","Completed","06/10/2017","17-00541414","Alley Light Out","6964 W NELSON ST","60634","1129556.56468945","1919497.32007994","36","25","18","41.93538663953","-87.79929075124","(41.935386639528, -87.799290751238)"
"01/30/2017","Completed - Dup","01/30/2017","17-00556485","Alley Light Out","4610 W PATTERSON AVE","60641","1144878.75997261","1923861.01998246","30","17","15","41.94708530761","-87.74286964978","(41.947085307611, -87.742869649784)"
"01/30/2017","Completed","02/01/2017","17-00556727","Alley Light Out","8001 S HARPER AVE","60619","1187865.4700226","1852239.27010545","8","4","45","41.74963050872","-87.58715161655","(41.749630508715, -87.587151616552)"
"01/30/2017","Completed - Dup","03/08/2017","17-00541522","Alley Light Out","5608 S DAMEN AVE","60636","1163982.36583299","1867465.48512855","15","7","67","41.79194836042","-87.67424157599","(41.791948360424, -87.674241575991)"
"01/30/2017","Completed","03/18/2017","17-00544350","Alley Light Out","2600 W 25TH PL","60608","1159438.72402486","1886993.88007732","24","10","30","41.84563104264","-87.69036659232","(41.84563104264, -87.690366592316)"
"01/30/2017","Completed","01/30/2017","17-00554002","Alley Light Out","5214 N WINTHROP AVE","60640","1167929.91508147","1934791.11068682","48","20","77","41.97661085109","-87.65782330435","(41.976610851089, -87.657823304353)"
"01/30/2017","Completed","06/07/2017","17-00558374","Alley Light Out","3050 N MONITOR AVE","60634","1136861.8159924","1919346.18309853","30","25","19","41.93484389121","-87.77244674021","(41.934843891209, -87.772446740214)"
"01/30/2017","Completed - Dup","06/02/2017","17-00548235","Alley Light Out","1936 W SUPERIOR ST","60622","1163359.22189811","1905021.48203003","1","12","24","41.89501894903","-87.67547169189","(41.895018949034, -87.675471691887)"
"01/30/2017","Completed - Dup","01/30/2017","17-00552610","Alley Light Out","6944 S PRAIRIE AVE","60637","1179243.26118876","1858938.12067676","6","3","69","41.76821373868","-87.61854270544","(41.768213738683, -87.618542705437)"
"01/30/2017","Completed - Dup","01/30/2017","17-00546851","Alley Light Out","631 N PINE AVE","60644","1139416.87859184","1903634.51097352","37","15","25","41.89168302037","-87.76344035711","(41.891683020369, -87.763440357108)"
"01/30/2017","Completed","01/30/2017","17-00553942","Alley Light Out","5256 N WINTHROP AVE","60640","1167922.07677796","1935073.13028949","48","20","77","41.97738489046","-87.65784395082","(41.977384890456, -87.657843950815)"
"01/30/2017","Completed - Dup","01/30/2017","17-00547238","Alley Light Out","1805 S KOMENSKY AVE","60623","1149667.80422521","1891037.42057242","24","10","29","41.85692216469","-87.72612028061","(41.856922164695, -87.726120280611)"
"01/30/2017","Completed","01/31/2017","17-00563351","Alley Light Out","5730 N MOBILE AVE","60646","1133257.80749381","1937692.88999223","45","16","10","41.98525305975","-87.7852605307","(41.985253059753, -87.785260530702)"
"01/30/2017","Completed - Dup","02/23/2017","17-00546164","Alley Light Out","3452 N NEVA AVE","60634","1127803.689108","1922117.13697619","38","16","17","41.94260551642","-87.80567353453","(41.94260551642, -87.805673534532)"
"01/30/2017","Open - Dup",,"17-00559806","Alley Light Out","7948 S ELIZABETH ST","60620","1169372.061025","1852027.598925","21","6","71","41.74946977765","-87.65492500436","(41.749469777648, -87.654925004364)"
"01/30/2017","Completed - Dup","02/03/2017","17-00550782","Alley Light Out","2237 S WHIPPLE ST","60623","1156373.74977628","1888978.31219306","12","10","30","41.85113896766","-87.7015612271","(41.851138967659, -87.701561227099)"
"01/30/2017","Completed","07/18/2017","17-00551545","Alley Light Out","2149 N MAGNOLIA AVE","60614","1167627.05822748","1914425.88249488","2","18","7","41.92073434486","-87.65952579593","(41.92073434486, -87.659525795929)"
"01/30/2017","Completed","02/06/2017","17-00557988","Alley Light Out","6720 N SHERIDAN RD","60626","1167031.50636865","1944833.37991919","49","24","1","42.00418646774","-87.6608371198","(42.004186467736, -87.660837119804)"
"01/30/2017","Completed","03/10/2017","17-00540728","Alley Light Out","8131 S FRANCISCO AVE","60652","1158458.67699768","1850569.74201542","18","8","70","41.74569835566","-87.69495594958","(41.745698355662, -87.69495594958)"
"01/30/2017","Completed","05/26/2017","17-00548501","Alley Light Out","5744 W BERENICE AVE","60634","1137371.0880297","1925014.20636888","38","16","15","41.95038837385","-87.77043833831","(41.950388373852, -87.770438338311)"
"01/30/2017","Completed","03/22/2017","17-00540603","Alley Light Out","9209 S INDIANA AVE","60619","1179209.47179909","1843964.82619596","9","6","49","41.72712605921","-87.61912212114","(41.727126059209, -87.619122121141)"
"01/30/2017","Completed","06/10/2017","17-00542217","Alley Light Out","2826 N KENNETH AVE","60641","1146230.56022083","1918418.42499581","31","25","20","41.93212468174","-87.73803967908","(41.932124681735, -87.738039679084)"
"01/30/2017","Completed","02/01/2017","17-00545582","Alley Light Out","2456 N NEW ENGLAND AVE","60707","1130011.46860329","1915572.10697977","36","25","18","41.92460758882","-87.7977090386","(41.924607588822, -87.797709038598)"
"01/30/2017","Completed - Dup","01/30/2017","17-00544066","Alley Light Out","3331 W 61ST ST","60629","1155230.31501217","1863978.77869342","23","8","66","41.78255997149","-87.70642731041","(41.782559971486, -87.706427310411)"
"01/30/2017","Completed","05/12/2017","17-00542449","Alley Light Out","3932 N PLAINFIELD AVE","60634","1120022.79239579","1925081.94031686","38","16","17","41.95086919197","-87.83420921466","(41.950869191971, -87.834209214665)"
"01/30/2017","Completed","02/01/2017","17-00555547","Alley Light Out","3615 N LINDER AVE","60641","1139049.07969811","1923493.4295166","36","16","15","41.94618480682","-87.76430720736","(41.946184806822, -87.764307207355)"
"01/30/2017","Completed - Dup","01/31/2017","17-00543431","Alley Light Out","415 W 118TH ST","60628","1175746.71419319","1826666.57447509","34","5","53","41.67973529806","-87.63232240171","(41.679735298063, -87.632322401714)"
"01/30/2017","Completed - Dup","01/30/2017","17-00558795","Alley Light Out","1328 W NORTH SHORE AVE","60626","1166127.68312967","1944574.1913874","49","24","1","42.003494682","-87.66416973139","(42.003494682002, -87.664169731391)"
"01/30/2017","Completed","02/18/2017","17-00541533","Alley Light Out","10115 S MAY ST","60643","1170438.4717761","1837723.19116642","34","22","73","41.71019329739","-87.65143250195","(41.710193297391, -87.651432501949)"
"01/30/2017","Open - Dup",,"17-00560141","Alley Light Out","6450 N MAGNOLIA AVE","60626","1166777.75697816","1942640.3890139","49","24","1","41.99817432469","-87.66183393616","(41.998174324686, -87.661833936161)"
"01/30/2017","Completed","02/06/2017","17-00558588","Alley Light Out","1230 W COLUMBIA AVE","60626","1166800.10636865","1944952.87991919","49","24","1","42.00451936215","-87.66168498941","(42.004519362155, -87.661684989407)"
"01/30/2017","Completed - Dup","01/31/2017","17-00540786","Alley Light Out","5712 W 63RD ST","60638","1139360.11793199","1862205.22708927","13","8","64","41.77799580881","-87.76465610748","(41.777995808809, -87.764656107478)"
"01/30/2017","Completed - Dup","03/05/2017","17-00562036","Alley Light Out","1902 S LOOMIS ST","60608","1167337.78137474","1890848.30156791","25","12","31","41.85604198577","-87.66126713982","(41.856041985768, -87.661267139817)"
"01/30/2017","Completed","03/11/2017","17-00547885","Alley Light Out","3948 W IRVING PARK RD","60618","1149264.21342739","1926288.12441232","45","17","16","41.95366143832","-87.72668664495","(41.953661438324, -87.726686644955)"
"01/30/2017","Completed","03/23/2017","17-00551441","Alley Light Out","8500 S EXCHANGE AVE","60617","1197289.54421719","1849179.12217837","10","4","46","41.74100376993","-87.55272032464","(41.741003769932, -87.552720324637)"
"01/30/2017","Completed","02/08/2017","17-00556426","Alley Light Out","2501 S MARY ST","60608","1169431.9416986","1887422.30692274","11","9","60","41.84659552476","-87.65368008658","(41.846595524763, -87.65368008658)"
"01/30/2017","Completed - Dup","02/02/2017","17-00543570","Alley Light Out","1516 W 87TH ST","60620","1167852.87588371","1847044.17480887","21","6","71","41.73582728852","-87.66063467396","(41.735827288522, -87.660634673961)"
"01/30/2017","Completed - Dup","05/25/2017","17-00556771","Alley Light Out","5234 S TRIPP AVE","60632","1148921.31456613","1869457.92649126","23","8","57","41.79771950366","-87.72941713656","(41.797719503655, -87.72941713656)"
"01/30/2017","Completed","01/31/2017","17-00551776","Alley Light Out","5408 S KENNETH AVE","60632","1147614.63737991","1868383.13998832","23","8","62","41.79479521342","-87.73423646446","(41.794795213419, -87.734236464461)"
"01/30/2017","Completed - Dup","01/30/2017","17-00544018","Alley Light Out","1828 N NARRAGANSETT AVE","60639","1133459.494123","1911470.42501222","29","25","25","41.9132922752","-87.78513560199","(41.913292275195, -87.785135601992)"
"01/30/2017","Completed","02/06/2017","17-00558269","Alley Light Out","6748 N SHERIDAN RD","60626","1167022.4313176","1945054.30002613","49","24","1","42.00479287181","-87.66086412298","(42.004792871812, -87.660864122985)"
"01/30/2017","Completed","03/17/2017","17-00557763","Alley Light Out","1122 W COLUMBIA AVE","60626","1167457.4760022","1945002.16518619","49","24","1","42.00464042531","-87.65926509299","(42.004640425312, -87.659265092988)"
"01/30/2017","Completed","06/16/2017","17-00541102","Alley Light Out","8235 S ADA ST","60620","1168761.61772484","1850152.92920723","21","6","71","41.74433861095","-87.65721589588","(41.744338610945, -87.657215895884)"
"01/30/2017","Completed","04/06/2017","17-00549447","Alley Light Out","3847 W WILCOX ST","60624","1150771.2126921","1899060.67562205","28","11","26","41.87891741586","-87.72186035334","(41.878917415861, -87.72186035334)"
"01/30/2017","Completed","01/31/2017","17-00546063","Alley Light Out","3848 N WHIPPLE ST","60618","1155367.76762523","1925431.02427535","33","17","16","41.95118874971","-87.70427237619","(41.951188749709, -87.704272376194)"
"01/30/2017","Completed - Dup","01/30/2017","17-00555246","Alley Light Out","6944 S HONORE ST","60636","1165216.97652428","1858629.90529082","17","7","67","41.76767632216","-87.66996439566","(41.767676322162, -87.669964395661)"
"01/30/2017","Completed - Dup","03/04/2017","17-00563121","Alley Light Out","4620 W WRIGHTWOOD AVE","60639","1145049.91899313","1917071.14002005","31","25","19","41.92845001581","-87.74241254523","(41.928450015806, -87.742412545234)"
"01/30/2017","Completed","03/23/2017","17-00555729","Alley Light Out","9636 S EUCLID AVE","60617","1190863.72658712","1841454.52788249","7","4","51","41.71996426859","-87.57651245204","(41.719964268585, -87.57651245204)"
"01/30/2017","Completed - Dup","03/11/2017","17-00543253","Alley Light Out","7131 S EBERHART AVE","60619","1180810.70859116","1857846.0280188","6","3","69","41.76518103481","-87.61283085092","(41.76518103481, -87.612830850923)"
"01/30/2017","Completed","06/15/2017","17-00544049","Alley Light Out","5948 S MAPLEWOOD AVE","60629","1160391.03177211","1865132.29350644","16","8","66","41.78562056688","-87.68747471543","(41.785620566884, -87.687474715433)"
"01/29/2017","Completed - Dup","06/24/2017","17-00534033","Alley Light Out","736 N LECLAIRE AVE","60644","1142221.29749849","1904494.89991841","37","15","25","41.89399245524","-87.75311949617","(41.893992455242, -87.753119496167)"
"01/29/2017","Completed","03/30/2017","17-00539360","Alley Light Out","8207 S MAPLEWOOD AVE","60652","1160779.15748212","1850113.06881216","18","8","70","41.7443976177","-87.68646578419","(41.744397617702, -87.686465784188)"
"01/29/2017","Completed - Dup","05/31/2017","17-00540021","Alley Light Out","348 W 93RD ST","60620","1175628.46701869","1843447.85931067","21","6","49","41.72578821827","-87.63225518141","(41.72578821827, -87.632255181413)"
"01/29/2017","Completed","06/25/2017","17-00526951","Alley Light Out","3621 E 116TH ST","60617","1202139.29716825","1828660.59661427","10","4","52","41.68457721522","-87.5356481139","(41.684577215225, -87.5356481139)"
"01/29/2017","Completed - Dup","01/30/2017","17-00529783","Alley Light Out","1011 N LAWLER AVE","60651","1142508.50909889","1906257.88188192","37","15","25","41.89882494859","-87.75202077632","(41.898824948591, -87.752020776323)"
"01/29/2017","Completed","02/01/2017","17-00540490","Alley Light Out","3300 N PULASKI RD","60641","1149147.70001168","1921629.67998355","30","17","16","41.94088055778","-87.72723606086","(41.94088055778, -87.727236060864)"
"01/29/2017","Completed","03/18/2017","17-00524664","Alley Light Out","4349 S ARCHER AVE","60632","1155888.5534718","1875595.36593216","15","9","58","41.81442430702","-87.70370203315","(41.814424307017, -87.70370203315)"
"01/29/2017","Completed - Dup","01/29/2017","17-00524671","Alley Light Out","3449 S DAMEN AVE","60608","1163586.60240106","1881711.70006903","12","9","59","41.83104996454","-87.67529277761","(41.83104996454, -87.675292777613)"
"01/29/2017","Completed - Dup","03/04/2017","17-00539718","Alley Light Out","4620 W WRIGHTWOOD AVE","60639","1145049.91899313","1917071.14002005","31","25","19","41.92845001581","-87.74241254523","(41.928450015806, -87.742412545234)"
"01/29/2017","Completed - Dup","01/31/2017","17-00525047","Alley Light Out","6926 N SHERIDAN RD","60626","1166832.34289358","1946039.22357474","49","24","1","42.007499613","-87.66153502946","(42.007499612996, -87.661535029458)"
"01/29/2017","Completed - Dup","01/31/2017","17-00540256","Alley Light Out","3709 N SACRAMENTO AVE","60618","1155725.82731054","1924507.08758927","33","17","16","41.94864618729","-87.70298113799","(41.948646187291, -87.70298113799)"
"01/29/2017","Completed - Dup","03/03/2017","17-00534884","Alley Light Out","6676 N OGALLAH AVE","60631","1125965.32963381","1943841.25037107","41","16","9","42.00224967962","-87.81194456141","(42.002249679615, -87.811944561412)"
"01/29/2017","Completed","02/01/2017","17-00539713","Alley Light Out","4239 W 28TH ST","60623","1148419.628825","1885039.175725","22","10","30","41.8404863392","-87.73085628187","(41.840486339199, -87.730856281868)"
